2  70
53	43	67	7	37	93	51	56	63	40	73	61	62	31	50	38	23	35	9	69	59	77	28	88	19	7	22	31	99	81	30	97	14	63	90	17	64	32	85	58	75	71	22	65	43	56	42	74	52	4	23	91	3	7	62	74	28	100	16	12	16	92	73	42	30	29	35	87	49	89	
91	65	99	84	68	60	19	92	4	82	24	68	77	26	7	62	10	54	44	7	71	1	41	89	29	43	2	69	43	12	31	72	70	7	70	1	68	92	76	7	63	5	35	67	73	96	31	89	53	10	45	14	55	19	31	26	57	43	18	38	73	39	89	68	83	18	13	71	99	60	
16	48	12	30	54	55	53	53	26	55	40	32	30	36	41	49	69	15	22	19	45	61	47	49	51	29	49	39	48	59	4	9	7	21	0	61	16	54	16	63	44	30	11	80	57	80	33	62	67	16	32	47	61	40	25	49	64	56	16	43	41	23	48	4	38	74	57	49	43	46	28	
66	30	51	32	32	26	83	9	35	55	67	65	34	51	30	80	58	46	39	42	59	32	22	62	11	58	48	56	17	5	65	52	54	43	61	0	46	74	53	43	28	72	62	59	4	57	48	66	60	67	29	83	33	50	36	54	38	48	52	36	22	67	60	57	25	60	32	22	41	18	34	
22	39	12	14	44	44	60	38	11	52	45	37	15	34	31	56	65	6	9	6	45	51	34	49	36	32	45	39	32	43	19	10	11	13	16	46	0	58	18	55	33	39	16	74	42	73	31	61	63	27	17	55	52	37	10	47	55	51	18	35	27	32	48	12	22	70	47	37	36	32	12	
70	44	46	61	44	50	12	66	59	23	13	22	68	25	44	12	33	52	51	53	15	49	52	12	64	26	27	19	74	76	56	49	50	45	54	74	58	0	40	40	46	27	65	47	72	48	29	18	29	39	61	18	48	25	57	20	46	30	40	38	54	32	14	54	68	38	46	52	33	57	61	
32	34	6	26	39	42	41	44	23	39	27	19	31	20	28	37	53	12	15	15	29	46	35	33	42	14	33	23	44	52	19	9	10	10	16	53	18	40	0	47	31	21	25	64	49	64	17	46	51	13	28	37	47	24	22	33	48	40	1	28	31	14	32	14	35	58	42	37	27	35	25	
77	18	50	49	13	18	51	38	49	17	40	44	56	30	25	50	14	51	46	49	29	11	26	28	37	40	16	31	52	47	67	54	56	43	63	43	55	40	47	0	24	53	70	18	43	17	30	25	17	57	47	56	10	25	49	21	6	10	46	20	33	52	27	60	51	17	12	25	20	32	50	
55	5	32	25	11	11	55	19	25	28	39	38	32	23	3	52	36	30	23	27	31	17	5	34	17	31	20	28	30	29	48	34	37	23	44	28	33	46	31	24	0	45	49	42	25	41	20	40	37	44	23	55	18	21	25	27	22	24	30	8	10	41	31	40	27	40	14	6	13	10	26	
46	47	26	48	50	55	23	62	45	38	15	9	53	24	43	19	52	34	37	36	25	57	51	28	60	14	37	22	65	71	31	28	29	31	30	72	39	27	21	53	45	0	41	66	68	67	25	41	49	14	49	17	57	28	43	33	57	43	22	40	49	7	28	31	56	58	53	52	36	53	47	
6	54	20	30	60	61	64	54	27	64	51	42	28	45	47	60	78	19	25	22	55	67	51	59	52	39	58	49	47	59	10	17	15	27	11	62	16	65	25	70	49	41	0	89	58	88	43	72	76	27	33	58	67	49	26	59	70	65	26	50	44	34	58	11	37	83	63	53	50	49	28	
95	37	68	68	31	35	59	54	68	27	51	57	75	45	44	59	14	70	64	68	41	27	44	39	54	55	31	45	69	63	84	72	74	61	80	59	74	47	64	18	42	66	89	0	59	2	47	29	18	73	66	65	26	41	67	33	21	24	64	39	52	67	38	78	70	9	29	43	38	50	69	
62	28	47	28	31	25	80	6	31	53	64	62	31	48	27	77	57	42	35	38	57	32	20	59	8	55	46	53	14	4	61	49	50	39	57	4	42	72	49	43	25	68	58	59	0	57	45	64	59	63	25	80	33	47	32	52	38	47	48	33	19	63	57	53	21	60	31	20	38	15	30	
94	35	68	67	30	33	60	52	67	28	52	58	74	45	43	60	15	69	63	67	41	25	43	39	52	55	31	45	68	61	84	71	73	60	80	57	73	48	64	17	41	67	88	2	57	0	46	30	19	73	64	66	25	41	66	33	20	24	63	38	50	67	39	77	68	10	28	41	37	49	68	
49	21	22	32	25	29	35	38	30	21	19	17	39	4	18	32	35	25	23	25	15	32	26	19	36	11	15	9	45	48	37	25	27	17	33	48	31	29	17	30	20	25	43	47	45	46	0	30	33	27	32	35	32	6	29	16	32	22	16	14	26	23	17	32	38	41	28	27	11	29	32	
78	36	51	61	34	40	30	58	59	11	25	33	68	26	39	30	15	55	53	55	17	36	44	13	56	33	19	23	70	68	65	55	57	47	62	66	61	18	46	25	40	41	72	29	64	30	30	0	11	50	60	36	35	23	58	14	31	17	46	32	49	43	14	61	66	20	34	44	28	50	61	
83	32	55	60	28	34	41	53	59	12	34	41	68	31	37	41	4	58	54	57	24	28	41	21	52	39	18	29	67	63	70	59	61	50	67	60	63	29	51	17	37	49	76	18	59	19	33	11	0	57	59	47	27	27	59	17	23	13	50	30	47	51	21	65	64	9	28	40	27	47	61	
32	47	16	39	51	55	37	57	35	46	26	18	42	27	41	33	60	23	28	27	33	58	48	37	55	18	42	28	57	65	17	17	16	23	16	67	27	39	13	57	44	14	27	73	63	73	27	50	57	0	41	31	58	32	34	40	59	49	14	40	44	7	36	18	47	66	54	50	38	49	37	
38	29	24	3	34	32	66	21	6	49	50	44	9	36	22	63	59	18	12	14	46	40	22	50	19	38	41	41	16	26	36	25	26	18	32	29	17	61	28	47	23	49	33	66	25	64	32	60	59	41	0	64	40	37	7	46	44	46	27	28	14	43	48	28	7	63	36	24	32	17	5	
63	55	43	63	57	63	8	74	60	39	17	19	68	32	53	6	51	50	52	52	27	62	61	27	72	26	41	27	79	84	48	45	46	46	47	83	55	18	37	56	55	17	58	65	80	66	35	36	47	31	64	0	62	34	59	34	61	45	38	48	61	24	28	48	71	56	59	62	43	65	62	
74	13	49	43	7	8	59	28	43	25	45	48	50	33	20	57	25	48	42	45	35	1	18	36	27	43	21	35	43	37	65	52	54	40	61	33	52	48	47	10	18	57	67	26	33	25	32	35	27	58	40	62	0	29	43	28	5	18	46	18	26	55	34	58	43	27	4	17	21	24	44	
56	21	28	38	23	28	33	41	36	15	17	19	45	4	20	30	29	32	29	32	9	29	27	13	39	14	9	6	49	51	43	32	34	24	40	50	37	25	24	25	21	28	49	41	47	41	6	23	27	32	37	34	29	0	35	9	29	17	23	14	29	26	11	38	43	34	25	28	9	32	38	
31	31	17	5	36	36	62	28	1	48	45	39	10	33	23	58	59	11	6	7	44	43	25	48	26	33	40	38	23	33	29	17	19	13	25	36	10	57	22	49	25	43	26	67	32	66	29	58	59	34	7	59	43	35	0	44	47	46	21	29	18	36	46	21	13	64	39	28	31	22	3	
65	24	38	47	24	30	31	46	45	5	19	24	54	13	26	29	20	42	39	41	8	28	32	8	44	22	7	11	57	56	53	42	44	33	49	54	47	20	33	21	27	33	59	33	52	33	16	14	17	40	46	34	28	9	44	0	26	11	33	19	36	34	6	48	52	26	25	32	14	38	47	
77	16	51	47	10	13	57	33	47	22	44	48	54	33	24	55	20	51	45	48	33	6	23	34	32	43	20	35	48	42	68	54	56	43	64	38	55	46	48	6	22	57	70	21	38	20	32	31	23	59	44	61	5	29	47	26	0	15	47	20	30	55	32	61	48	22	8	21	21	28	48	
71	19	44	47	16	22	41	41	46	7	30	34	55	21	24	40	13	46	42	45	19	19	28	18	40	31	7	21	54	51	60	48	50	38	56	48	51	30	40	10	24	43	65	24	47	24	22	17	13	49	46	45	18	17	46	11	15	0	39	17	34	43	17	54	51	18	17	27	14	34	48	
32	33	6	26	38	41	41	43	22	38	27	19	30	19	27	38	52	12	14	14	29	45	34	33	41	14	32	22	44	51	20	9	11	9	16	52	18	40	1	46	30	22	26	64	48	63	16	46	50	14	27	38	46	23	21	33	47	39	0	27	30	15	31	15	34	57	41	36	26	34	25	
56	7	30	30	11	15	47	27	29	21	31	31	37	16	7	44	30	31	25	29	23	18	13	26	25	25	13	20	37	37	47	34	36	22	43	36	35	38	28	20	8	40	50	39	33	38	14	32	30	40	28	48	18	14	29	19	20	17	27	0	17	37	23	40	34	35	14	14	5	18	31	
50	15	30	16	20	18	62	13	18	38	45	42	23	30	10	58	46	26	19	22	39	25	7	42	11	35	30	35	20	22	45	32	34	21	41	22	27	54	31	33	10	49	44	52	19	50	26	49	47	44	14	61	26	29	18	36	30	34	30	17	0	44	40	37	17	50	22	9	21	5	18	
39	44	19	41	48	52	30	57	38	39	19	10	46	22	39	26	54	26	30	30	27	55	46	30	55	12	36	22	59	66	24	21	21	24	23	67	32	32	14	52	41	7	34	67	63	67	23	43	51	7	43	24	55	26	36	34	55	43	15	37	44	0	30	24	50	60	51	48	34	48	40	
64	29	37	49	30	36	25	51	47	11	13	19	56	13	30	23	24	42	40	42	2	34	37	2	49	19	13	8	60	61	51	41	42	34	48	60	48	14	32	27	31	28	58	38	57	39	17	14	21	36	48	28	34	11	46	6	32	17	31	23	40	30	0	46	55	30	31	37	18	42	49	
17	45	9	25	51	52	54	49	22	53	40	32	26	34	38	50	67	11	18	15	44	58	43	48	47	28	47	38	44	54	8	6	4	17	4	57	12	54	14	60	40	31	11	78	53	77	32	61	65	18	28	48	58	38	21	48	61	54	15	40	37	24	46	0	34	72	54	45	40	42	24	
41	33	31	8	38	35	73	20	12	55	57	52	9	43	27	70	64	24	19	20	53	42	25	57	19	45	47	48	10	22	41	31	32	25	38	25	22	68	35	51	27	56	37	70	21	68	38	66	64	47	7	71	43	43	13	52	48	51	34	34	17	50	55	34	0	68	40	26	38	19	10	
90	34	63	65	30	35	50	55	64	20	43	50	72	39	41	50	5	65	60	63	33	28	43	30	54	48	25	37	69	64	78	66	68	56	74	60	70	38	58	17	40	58	83	9	60	10	41	20	9	66	63	56	27	34	64	26	22	18	57	35	50	60	30	72	68	0	29	42	33	49	66	
69	8	44	39	3	6	56	26	39	24	42	44	46	29	16	55	26	44	37	41	32	4	15	33	25	39	18	32	40	35	61	47	50	36	57	32	47	46	42	12	14	53	63	29	31	28	28	34	28	54	36	59	4	25	39	25	8	17	41	14	22	51	31	54	40	29	0	13	17	20	40	
59	8	37	26	12	8	61	13	27	33	45	44	33	30	9	58	39	34	27	31	37	16	2	40	12	38	25	34	27	24	53	39	41	28	49	22	37	52	37	25	6	52	53	43	20	41	27	44	40	50	24	62	17	28	28	32	21	27	36	14	9	48	37	45	26	42	13	0	19	7	28	
57	11	30	33	14	19	42	32	32	17	26	27	40	12	11	40	28	32	27	30	18	21	18	21	30	22	9	16	42	42	46	34	36	23	43	41	36	33	27	20	13	36	50	38	38	37	11	28	27	38	32	43	21	9	31	14	21	14	26	5	21	34	18	40	38	33	17	19	0	23	33	
54	15	35	20	19	15	65	9	22	39	48	46	26	33	12	62	46	31	24	27	41	23	6	44	7	39	31	38	20	19	50	37	39	26	46	18	32	57	35	32	10	53	49	50	15	49	29	50	47	49	17	65	24	32	22	38	28	34	34	18	5	48	42	42	19	49	20	7	23	0	22	
32	32	21	2	38	36	65	26	2	50	49	43	7	36	25	61	61	14	10	10	47	43	26	51	25	36	42	41	20	31	31	21	22	16	28	34	12	61	25	50	26	47	28	69	30	68	32	61	61	37	5	62	44	38	3	47	48	48	25	31	18	40	49	24	10	66	40	28	33	22	0	

